organization	experiment	study	study_title	sci_name	accession	pub_date
Theragen Etex Bio Institute	SRX3277348	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166480	2017-10-12 20:39:28
Theragen Etex Bio Institute	SRX3277346	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166482	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277345	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166483	2017-10-12 20:35:11
Theragen Etex Bio Institute	SRX3277344	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166484	2017-10-12 20:35:11
Theragen Etex Bio Institute	SRX3277343	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166485	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277342	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166486	2017-10-12 20:39:28
Theragen Etex Bio Institute	SRX3277341	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166487	2017-10-12 20:35:11
Theragen Etex Bio Institute	SRX3277340	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166488	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277339	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166489	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277338	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166490	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277337	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166491	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277336	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166492	2017-10-12 20:35:11
Theragen Etex Bio Institute	SRX3277335	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166493	2017-10-12 20:36:29
Theragen Etex Bio Institute	SRX3277334	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166494	2017-10-12 20:34:11
Theragen Etex Bio Institute	SRX3277333	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166495	2017-10-12 20:41:12
Theragen Etex Bio Institute	SRX3277332	SRP119711	Fagopyrum tataricum Genome sequencing and assembly	Fagopyrum tataricum	SRR6166496	2017-10-12 20:36:29
Chinese Academy of Agricultural Sciences	SRX3098016	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938103	2019-03-12 22:28:12
Chinese Academy of Agricultural Sciences	SRX3098009	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938110	2019-03-13 10:35:16
Chinese Academy of Agricultural Sciences	SRX3097965	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938154	2019-03-13 10:21:12
Chinese Academy of Agricultural Sciences	SRX3097963	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938156	2019-03-12 17:37:39
UZH	DRX089399	DRP003798	Finger millet genome assembly	Eleusine coracana subsp. coracana	DRR095903	2017-09-20 06:10:16
Thorn Biosystems	SRX3185921	SRP117650	Durio zibethinus isolate:D1 | cultivar:Musang King Genome sequencing and assembly	Durio zibethinus	SRR6037732	2017-09-14 06:14:10
Valley Oak Genome Group	SRX3167853	SRP072046	Quercus lobata isolate:SW786 Genome sequencing and assembly	Quercus lobata	SRR6014856	2018-11-26 22:54:47
Lanzhou University	SRX3145744	SRP116279	Genome sequencing of Populus alba var. pyramidalis leaf	Populus alba var. pyramidalis	SRR5990031	2018-07-10 22:05:23
Seoul National University	SRX3131422	SRP116161	Jatropha genome Raw sequence reads	Jatropha curcas	SRR5974849	2019-07-05 11:52:12
Royal Botanic Gardens, Kew	ERX2154842	ERP024335	Sequencing Arabidiopsis thaliana and A. lyrata WGS samples in Snowdonia National Park, Wales, for real-time ID and phylogenomics.	Arabidopsis lyrata subsp. petraea	ERR2097528	2017-08-22 00:01:25
Chinese Academy of Agricultural Sciences	SRX3098055	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938064	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098054	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938065	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098053	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938066	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098052	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938067	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098051	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938068	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098050	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938069	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098049	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938070	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098048	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938071	2017-11-05 00:01:36
Chinese Academy of Agricultural Sciences	SRX3098047	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938072	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098046	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938073	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098045	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938074	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098044	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938075	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098043	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938076	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098042	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938077	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098041	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938078	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098040	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938079	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098039	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938080	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098038	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938081	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098037	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938082	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098036	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938083	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098035	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938084	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098034	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938085	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098033	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938086	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098032	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938087	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098031	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938088	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098030	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938089	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098029	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938090	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098028	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938091	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098027	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938092	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098026	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938093	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098025	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938094	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098024	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938095	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098023	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938096	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098022	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938097	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098021	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938098	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098020	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938099	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098019	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938100	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098018	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938101	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098017	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938102	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098015	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938104	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098014	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938105	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098013	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938106	2017-11-05 00:01:35
Chinese Academy of Agricultural Sciences	SRX3098012	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938107	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098011	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938108	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098010	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938109	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098008	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938111	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098007	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938112	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098006	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938113	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098005	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938114	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098004	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938115	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098003	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938116	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098002	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938117	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098001	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938118	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3098000	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938119	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097997	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938122	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097995	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938124	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097994	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938125	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097993	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938126	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097992	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938127	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097991	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938128	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097990	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938129	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097989	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938130	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097988	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938131	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097987	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938132	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097986	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938133	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097985	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938134	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097984	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938135	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097983	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938136	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097982	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938137	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097981	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938138	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097980	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938139	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097979	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938140	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097978	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938141	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097977	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938142	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097976	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938143	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097975	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938144	2017-11-05 00:01:34
Chinese Academy of Agricultural Sciences	SRX3097974	SRP017494	Aegilops tauschii cultivar:AL8/78 Genome sequencing and assembly	Aegilops tauschii	SRR5938145	2017-11-05 00:01:33
